,church name,city,denomination,latitude,longitude,state,street address,zip code
167,SAINT GERALD CATHOLIC CHURCH,OAK LAWN,ROMAN CATHOLIC CHURCH,41.72311000042623,-87.75933999984107,IL,9310 S 55TH CT,60453
168,NEWNESS OF LIFE FELLOWSHIP CHR,CHICAGO,NON CLASSIFIED AFFILIATION,41.7516299999246,-87.7015899995788,IL,7762 S TROY ST,60652
169,SAINT ANTHONY OF PADUA CATHOLIC CHR,CICERO,ROMAN CATHOLIC CHURCH,41.859950000292315,-87.74858999962873,IL,1510 S 49TH CT,60804
170,PEOPLE'S CHURCH OF THE HARVEST,CHICAGO,CHURCH OF GOD IN CHRIST,41.87610999997656,-87.71524999998746,IL,3570 W 5TH AVE,60624
171,HERMOSA COMMUNITY CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.91180000007,-87.73214999962272,IL,4218 W WABANSIA AVE,60639
172,FIRST SPANISH UNITED CHR-CHRST,CHICAGO,NON CLASSIFIED AFFILIATION,41.92859000002852,-87.71198999983858,IL,3322 W WRIGHTWOOD AVE,60647
173,SHILOH SEVENTH-DAY ADVENTIST,CHICAGO,SEVENTH DAY ADVENTISTS,41.76737000002555,-87.62186000013884,IL,7000 S MICHIGAN AVE,60637
174,LIFE CHURCH MIDWEST,CHICAGO,ASSEMBLIES OF GOD,41.83087000015041,-87.69066999962075,IL,2600 W 35TH ST # 322,60632
175,UKRAINIAN AUTOCEPHOLOUS,CHICAGO,UKRANIAN ORTHODOX CHURCH,41.89765000044724,-87.69464999969767,IL,900 N WASHTENAW AVE,60622
176,ST MICHAEL'S CTR,CHICAGO,ROMAN CATHOLIC CHURCH,41.912990000088485,-87.64000000029972,IL,458 W EUGENIE ST,60614
177,SAINT MATTHIAS CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.97056999970579,-87.68721999970319,IL,2310 W AINSLIE ST,60625
178,THE SALVATION ARMY-MIDWAY CITADEL,CHICAGO,SALVATION ARMY,41.807789999708746,-87.75026999976063,IL,5036 W 47TH ST,60638
179,ST MEL HOLY GHOST CMNTY MNSTRY,CHICAGO,ROMAN CATHOLIC CHURCH,41.8821099996768,-87.7530399997961,IL,116 N LECLAIRE AVE,60644
180,ROCK SALVATION EVANGELICAL FREE CHURCH,CHICAGO, ,41.882730000389245,-87.76543999965622,IL,118 N CENTRAL AVE,60644
181,HOPE COMMUNITY CHURCH,CHICAGO, ,41.89685000042721,-87.77259000022826,IL,5900 W IOWA ST,60651
182,NEIGHBORHOOD CHAPEL,CHICAGO,CHRISTIAN REFORMED CHURCH,41.9176900000935,-87.70472000002792,IL,3058 W ARMITAGE AVE,60647
183,CHRIST'S OASIS MINISTRIES,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.93696999976572,-87.7673099995568,IL,3101 N PARKSIDE AVE,60634
184,TRINITY LUTHERAN CHURCH,EVANSTON,EVANGELICAL LUTHERAN CHURCH IN AMERICA,42.05477000023535,-87.71966000010889,IL,3637 GOLF RD,60203
185,NEW TESTAMENT MEMORIAL CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.758919999758234,-87.59374999976262,IL,1246 E 75TH ST,60619
186,SOUTH SHORE COMMUNITY UCC,CHICAGO,UNITED CHURCH OF CHRIST,41.76059000032831,-87.56593999973114,IL,7401 S YATES BLVD,60649
187,SOUTHWEST CHURCH OF CHRIST,CHICAGO,UNITED CHURCH OF CHRIST,41.80131999991812,-87.65921999990303,IL,1359 W 51ST ST,60609
188,BENEDECTINESCHRIST THE KING,CHICAGO,ANGLICAN - OTHER,41.962680000082,-87.66274000035071,IL,4432 N MALDEN ST,60640
189,EPIPHANY CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.84536999972573,-87.72980999963175,IL,2524 S KEELER AVE,60623
190,ORIGINAL PROVIDENCE BAPTIST,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.88926999981072,-87.76301000001143,IL,515 N PINE AVE,60644
191,WELLS TEMPLE OF DELIVERANCE,CHICAGO,DELIVERANCE CHURCHES,41.88080999998158,-87.69538000008691,IL,2739 W MADISON ST,60612
192,HUNGARIAN BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.96296000040377,-87.77195999995399,IL,5757 W WINDSOR AVE,60630
193,SEVENTH-DAY ADVENTIST N SHORE,CHICAGO,SEVENTH DAY ADVENTISTS,41.9765199997982,-87.69930000009487,IL,5220 N CALIFORNIA AVE,60625
194,CALVARY REDEMPTION CTR,SKOKIE,PENTECOSTAL - OTHER,42.04139000014845,-87.74737000002546,IL,8820 SKOKIE BLVD # 147,60077
195,JERUSALEM LUTHERAN CHURCH,MORTON GROVE,WISCONSIN EVANGELICAL LUTHERAN,42.03864999969778,-87.78213999996098,IL,8637 FERNALD AVE,60053
196,ST VINCENT FERRER PARISH,RIVER FOREST,ROMAN CATHOLIC CHURCH,41.90742000043275,-87.81397000011538,IL,1530 JACKSON AVE,60305
197,NEW FAITH MISSIONARY BAPTIST,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.74134999980271,-87.6441399996612,IL,8400 S HALSTED ST,60620
198,TREE OF LIFE MISSIONARY BAPTIST CHURCH,CHICAGO, ,41.726099999815176,-87.59626000039867,IL,1124 E 93RD ST,60619
199,ALMIGHTY NATIONS OF MOORS,CHICAGO,NON CLASSIFIED AFFILIATION,41.748989999588844,-87.60556000029374,IL,8010 S COTTAGE GROVE AVE,60619
200,GLORIOUS LIGHT CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.876800000319804,-87.63817000044514,IL,PO BOX 805927,60680
201,URBAN VILLAGE CHR RIVER NORTH,CHICAGO,UNITED METHODIST CHURCH,41.90053000015945,-87.63744999961773,IL,1000 N ORLEANS ST,60610
202,CHRISTIAN FELLOWSHIP FOR ALL NATIONS,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.96865999975921,-87.65523999982611,IL,4750 N SHERIDAN RD,60640
203,TENRIKYO WASHINGTON CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.99186999990064,-87.69302000007292,IL,6049 N MAPLEWOOD AVE,60659
204,MT GREENWOOD LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.6951200001879,-87.70697000036517,IL,10901 S TRUMBULL AVE,60655
205,FIRST CHRISTIAN CHARISMATIC,CHICAGO,CHURCH OF GOD - OTHER,41.78009000025338,-87.70781999999298,IL,3358 W 62ND PL,60629
206,CHICAGO-LOWELL CHURCH OF GOD,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.91541000017145,-87.73480000041963,IL,1901 N LOWELL AVE,60639
207,YOUNG ISRAEL OF SKOKIE,SKOKIE, ,42.041069999780746,-87.7220800001918,IL,3740 N DEMPSTER ST,60076
208,EGLISE ADVENTISTE DE BETHLEHEM,CHICAGO,SEVENTH DAY ADVENTISTS,41.73093000041922,-87.64308000024175,IL,750 W 90TH ST,60620
209,ST PAUL MISSIONARY BAPTIST CHR,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.767719999978056,-87.64238000033669,IL,6954 S UNION AVE,60621
210,PROGRESSIVE BAPTIST CHURCH,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.827839999816206,-87.63179000030823,IL,3658 S WENTWORTH AVE,60609
211,FIRST PENTECOSTAL CHR CHICAGO,CHICAGO,PENTECOSTAL CHURCH OF GOD,41.79996000015393,-87.66514000041064,IL,5146 S ASHLAND AVE,60609
212,SAINT SIMON THE APOSTLE CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.799929999669814,-87.69363000032422,IL,5157 S CALIFORNIA AVE,60632
213,DIOCESE OF SAINT NICHOLAS,CHICAGO,ROMAN CATHOLIC CHURCH,41.8964600004287,-87.68380000026974,IL,2245 W RICE ST,60622
214,SAINT VINCENT DE PAUL CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.92214999982269,-87.65388999962374,IL,1010 W WEBSTER AVE,60614
215,GRANVILLE AVE UNITED METHODIST,CHICAGO,UNITED METHODIST CHURCH,41.994410000121434,-87.66315999993401,IL,1307 W GRANVILLE AVE,60660
216,LIGHT-LIBERTY CHR-GOD IN CHRST,OAK PARK,PENTECOSTAL - OTHER,41.88241999958336,-87.77503999989602,IL,2 WASHINGTON BLVD,60302
217,NEW INSPIRATIONAL MISSIONARY,CHICAGO,BAPTIST - OTHER,41.901760000223874,-87.77136999972566,IL,5825 W DIVISION ST,60651
218,2ND CHURCH OF CHRIST SCIENTIST,EVANSTON,CHRISTIAN SCIENCE CHURCHES,42.06706999998056,-87.71615000012235,IL,2715 HURD AVE,60201
219,WEST 95 OAKDALE MSSNRY BAPT,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.72192000040775,-87.63631000010639,IL,9450 S NORMAL AVE,60620
220,ZION TEMPLE MSSNRY BAPT CHR,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.76679999982019,-87.64234999985257,IL,7010 S UNION AVE,60621
221,HOLY VICTORY,CHICAGO,NON CLASSIFIED AFFILIATION,41.78978999970877,-87.65997999987707,IL,5718 S LOOMIS BLVD,60636
222,ANOINTED LIFE DELIVERANCE CTR,CHICAGO,PENTECOSTAL - OTHER,41.79370999971678,-87.64351000028626,IL,717 W GARFIELD BLVD,60621
223,KINGDOM HALL OF JEHOVAHS WITNESSES,CHICAGO,JEHOVAH'S WITNESSES,41.95541000027134,-87.67110999962676,IL,4036 N PAULINA ST,60613
224,LIVING HOPE OF CALVARY CHURCH,EVANSTON,BAPTIST GENERAL CONFERENCE,42.0439300003693,-87.68329999969518,IL,1431 ELMWOOD AVE,60201
225,PARKVIEW PRESBYTERIAN CHURCH,OAK PARK,PRESBYTERIAN CHURCH (USA),41.87633000022936,-87.79449000021333,IL,641 S OAK PARK AVE,60304
226,SAINT THECLA CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.99708999960387,-87.79593999963123,IL,6725 W DEVON AVE,60631
227,ST MICHAEL-ALL ANGELS,BERWYN,EPISCOPAL CHURCH,41.83038999959888,-87.79166999967072,IL,6732 34TH ST,60402
228,ISRAEL SAML AME ZION,CHICAGO,AFRICAN METHODIST EPISCOPAL ZION,41.861849999777746,-87.71974999976266,IL,3757 W DOUGLAS BLVD,60623
229,JEHOVAH'S WITNESSES,CHICAGO,JEHOVAH'S WITNESSES,41.8658099998317,-87.73103999969618,IL,4225 W ROOSEVELT RD,60624
230,EMMANUEL CHURCH-GOD IN CHRIST,CHICAGO,CHURCH OF GOD IN CHRIST,41.87613999956136,-87.70336999982561,IL,3058 W VAN BUREN ST,60612
231,SECOND MT OLIVE MSSNRY BAPT,CHICAGO,NATIONAL BAPTIST CONVENTION OF AMERICA,41.89454000002104,-87.76926000044864,IL,5729 W CHICAGO AVE # 43,60651
232,SAINT TARCISSUS CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.986650000197415,-87.77881000018135,IL,6020 W ARDMORE AVE,60646
233,NEW SPIRITUAL LIGHT MSSNRY,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.75868999994361,-87.55620999979163,IL,7566 S SOUTH SHORE DR,60649
234,NEW FAITH APOSTOLIC CHURCH,CHICAGO,PENTECOSTAL ASSEMBLIES OF THE WORLD,41.74951999974826,-87.66379999977016,IL,7928 S ASHLAND AVE,60620
235,TRUE CHURCH OF HOLINESS,CHICAGO,PENTECOSTAL - OTHER,41.79011000007648,-87.62024999963774,IL,5735 S INDIANA AVE,60637
236,PICKENS MEMORIAL TEMPLE,CHICAGO,PENTECOSTAL - OTHER,41.79093000011949,-87.6422899997836,IL,5659 S UNION AVE,60621
237,MORNING VIEW WORD CHURCH,CHICAGO,WORD CHURCHES,41.812859999689294,-87.61090999969667,IL,613 E 45TH ST,60653
238,ST AGNES OF BOHEMIA,CHICAGO,ROMAN CATHOLIC CHURCH,41.84304999975774,-87.71440999992154,IL,2651 S CENTRAL PARK AVE,60623
239,DOUGLAS PARK CHURCH BRETHREN,CHICAGO,CHRISTIAN - OTHER,41.85897000006548,-87.69532000001794,IL,1605 S CALIFORNIA AVE,60608
240,HOLY TRINITY HELLENIC ORTHODOX,CHICAGO,GREEK ORTHODOX CHURCH,41.93086000038875,-87.77754000007093,IL,6041 W DIVERSEY AVE,60639
241,TURKISH AMERICAN CULTURAL ALLIANCE,CHICAGO, ,41.950269999760735,-87.80683999956631,IL,3845 N HARLEM AVE,60634
242,SEVENTH PRESBYTERIAN CHURCH,CHICAGO,PRESBYTERIAN CHURCH (USA),41.73719999998008,-87.64704999985759,IL,8623 S SANGAMON ST,60620
243,NEW BEGINNINGS CHR INTL MNSTRY,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.75263999973623,-87.66387999986205,IL,7748 S ASHLAND AVE,60620
244,MT EAGLE BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.81155000043225,-87.61096999976564,IL,4559 S SAINT LAWRENCE AVE,60653
245,SPIRIT-FAITH MSSNRY BAPT CHR,CHICAGO,BAPTIST - OTHER,41.7983699996758,-87.67044000020582,IL,5259 S HONORE ST,60609
246,ST PAUL CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.85096999986564,-87.67898999968872,IL,2127 W 22ND PL,60608
247,FAITH COMES BY THE WORD,CHICAGO,NON CLASSIFIED AFFILIATION,41.895449999717755,-87.76871999982808,IL,821 N MASSASOIT AVE,60651
248,MARANATHA BIBLE CHURCH MINISTRIES,CHICAGO,BAPTIST GENERAL CONFERENCE,41.90950000012498,-87.78090000033473,IL,6216 W NORTH AVE,60639
249,ST LAMBERT PARISH,SKOKIE,ROMAN CATHOLIC CHURCH,42.029719999778195,-87.73086000038865,IL,8148 KARLOV AVE,60076
250,SAINT PANTELEIMON CHURCH,SUMMIT ARGO,ORTHODOX CHURCH IN AMERICA,41.77958000011694,-87.8101999998301,IL,7545 W 61ST PL,60501
251,PALACES OF PEACE,CHICAGO,SEVENTH DAY ADVENTISTS,41.72229999994511,-87.6565000003747,IL,9445 S ADA ST,60620
252,RADICAL END TIME MINISTRIES,CHICAGO,NON CLASSIFIED AFFILIATION,41.74169999975521,-87.66309000030321,IL,PO BOX 201572,60620
253,NOW FAITH CHR OF GOD HOLINESS,CHICAGO,HOLINESS - OTHER,41.73933000017939,-87.56449000031324,IL,8551 S PHILLIPS AVE,60617
254,REDEMPTION WAY CHURCH OF GOD,CHICAGO,"CHURCH OF GOD (CLEVELAND, TN)",41.72123000006451,-87.56055999984409,IL,9545 S COLFAX AVE,60617
255,NEW HAVEN BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.81433000002954,-87.620879999912,IL,4413 S INDIANA AVE,60653
256,ARCHDIOCESE OF CHICAGO,CHICAGO,ROMAN CATHOLIC CHURCH,41.897769999685806,-87.62578999970867,IL,835 N RUSH ST,60611
257,JEHOVAHS WITNESSES,OAK LAWN,JEHOVAH'S WITNESSES,41.71347000014043,-87.78913000034919,IL,9801 OAK PARK AVE,60453
258,AGAPE COMMUNITY COVENANT CHR,CHICAGO,NON CLASSIFIED AFFILIATION,41.87654000002101,-87.70880000021981,IL,320 S SPAULDING AVE,60624
259,GREATER MOUNT ZION BAPTIST CHURCH,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.87350000012498,-87.69973000013937,IL,2929 W HARRISON ST,60612
260,BETHEL NEW LIFE INC,CHICAGO,PENTECOSTAL - OTHER,41.88156999995556,-87.73497999972716,IL,4349 W WASHINGTON BLVD # OFC,60624
261,LUBAVITCH CHABAD OF ILLINIOS,CHICAGO, ,42.019049999657796,-87.70077999999694,IL,2833 W HOWARD ST,60645
262,FIRST BAPTIST CHURCH,BERWYN,AMERICAN BAPTIST CHURCHES/USA,41.83033000042923,-87.79634000009088,IL,6916 34TH ST,60402
263,SOUTH SHORE UNITED METHODIST CHURCH,CHICAGO,UNITED METHODIST CHURCH,41.760889999773724,-87.57631000040618,IL,7350 S JEFFERY BLVD,60649
264,WOODLAWN BAPTIST CHURCH,CHICAGO,AMERICAN BAPTIST CHURCHES/USA,41.78214999992264,-87.59774000030075,IL,6207 S UNIVERSITY AVE,60637
265,FIRST LATIN AMERICAN BAPT CHR,CHICAGO,AMERICAN BAPTIST CHURCHES/USA,41.82481999994309,-87.69257000000545,IL,3754 S WASHTENAW AVE,60632
266,OLD FRIENDSHIP MB CHURCH,CHICAGO,BAPTIST - OTHER,41.80406999993062,-87.61211000017636,IL,544 E 50TH ST,60615
267,ORIGINAL NEW MORNING STAR M B,CHICAGO,INDEPENDENT BAPTIST CHURCHES,41.90433000002952,-87.6806899998436,IL,2124 W CRYSTAL ST,60622
268,ST MICHAELS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.911920000207886,-87.64090000043461,IL,1633 N CLEVELAND AVE,60614
269,DOUGLAS PARK BAPTIST CHURCH,CHICAGO,PROGRESSIVE NATIONAL BAPTIST CONVENTION,41.85650999993658,-87.70574000030075,IL,1840 S KEDZIE AVE,60623
270,CHICAGO FIL-AM SEVENTH-DAY,CHICAGO,SEVENTH DAY ADVENTISTS,41.95196000035378,-87.76732000001795,IL,3920 N CENTRAL AVE,60634
271,JEWISH RECONSTRUCTIONIST CONGREGATION,EVANSTON, ,42.023029999734774,-87.69938999974863,IL,303 DODGE AVE,60202
272,ST PETER PAUL LUTHERAN CHURCH,RIVERSIDE,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.83512999964984,-87.82331999961826,IL,250 WOODSIDE RD,60546
273,UNITY TEMPLE CONGREGAT,OAK PARK,NON CLASSIFIED AFFILIATION,41.88823000041424,-87.80128999993349,IL,1011 LAKE ST # 212,60301
274,BETHLEHEM EVANGELICAL LUTHERAN,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.72279999962035,-87.67953999987105,IL,9401 S OAKLEY AVE,60643
275,ZION HILL MB CHURCH,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.75257000010549,-87.66108000024178,IL,1460 W 78TH ST,60620
276,ENGLEWOOD CHURCH OF GOD,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.783540000170944,-87.65295999990406,IL,1122 W 61ST ST,60621
277,GORHAM UNITED METHODIST CHURCH,CHICAGO,UNITED METHODIST CHURCH,41.792719999928124,-87.62118000025674,IL,5600 S INDIANA AVE,60637
278,EAST SIDE UNITED METHODIST CHR,CHICAGO,UNITED METHODIST CHURCH,41.69547000014046,-87.5353999997102,IL,11000 S EWING AVE,60617
279,LOVE & UNITY EVANGELISTS CHR,CHICAGO,NON CLASSIFIED AFFILIATION,41.902050000107465,-87.74856000004394,IL,1140 N LAMON AVE,60651
280,HAMLETT-ISOM CME,CHICAGO,CHRISTIAN METHODIST EPISCOPAL CHURCH,41.90244000010597,-87.76292000035767,IL,5446 W DIVISION ST,60651
281,PHILIPPINE AMERICAN ECUMENICAL,CHICAGO,UNITED CHURCH OF CHRIST,41.94574999996257,-87.70500000034968,IL,3533 N ALBANY AVE,60618
282,SAINT FABIAN CATHOLIC CHURCH,BRIDGEVIEW,ROMAN CATHOLIC CHURCH,41.74040999962182,-87.80584999977765,IL,8300 THOMAS AVE,60455
283,ST CELESTINE CHURCH,ELMWOOD PARK,ROMAN CATHOLIC CHURCH,41.93497999972726,-87.81774999996247,IL,3020 N 76TH CT,60707
284,DIVINE SAVIOR PARISH,NORRIDGE,ROMAN CATHOLIC CHURCH,41.959789999908594,-87.82080000031971,IL,7740 W MONTROSE AVE,60706
285,EBENEZER BAPTIST CHURCH,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.81283999966632,-87.61357999961723,IL,4501 S VINCENNES AVE,60653
286,HOLY CROSS IMMACULATE HEART CATH CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.81108999990363,-87.66954999963275,IL,4541 S WOOD ST,60609
287,CHICAGO INTERNATIONAL EVANGELICAL FREE,CHICAGO, ,41.86695999980418,-87.65111000002645,IL,1001 W ROOSEVELT RD,60608
288,HOLY TRINITY CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.8779399998312,-87.62935999976412,IL,53 W JACKSON BLVD # 305,60604
289,URBAN VILLAGE CHURCH,CHICAGO,UNITED METHODIST CHURCH,41.903059999919094,-87.66683000010437,IL,1543 W DIVISION ST,60642
290,CHRISTIAN LOVE DELIVERANCE CTR,CHICAGO,CHRISTIAN - OTHER,41.69863999973626,-87.62124000032571,IL,10742 S MICHIGAN AVE,60628
291,SHILOH MISSIONARY BAPTIST CHR,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.702020000023026,-87.64308000024175,IL,10540 S HALSTED ST,60628
292,SAINT LADISLAUS CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.941840000415766,-87.74938000008689,IL,3343 N LONG AVE,60641
293,SAINT GEORGE-MATTHIAS EPISCOPAL CHURCH,CHICAGO,EPISCOPAL CHURCH,41.692740000150934,-87.61862999957481,IL,164 E 111TH ST,60628
294,LABOURERS FOR CHRIST MINSTRIES,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.70715000007249,-87.66594999999245,IL,1750 W 103RD ST,60643
295,OUR LADY OF FATIMA PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.823420000132955,-87.69431000020631,IL,2751 W 38TH PL,60632
296,EDEN PLACE BIBLE FELLOWSHIP,CHICAGO,BAPTIST GENERAL CONFERENCE,41.814700000005075,-87.64363999998596,IL,4350 S UNION,60609
297,ST IGNATIUS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,42.00186000013895,-87.66547000034018,IL,6559 N GLENWOOD AVE,60626
298,MORGAN PARK PRESBYTERIAN CHR,CHICAGO,PRESBYTERIAN CHURCH IN AMERICA,41.70304999985768,-87.66057999966722,IL,11056 S LONGWOOD DR,60643
299,MIDWAY AIRPORT CHAPEL,CHICAGO,ROMAN CATHOLIC CHURCH,41.788400000359786,-87.74061999991301,IL,5700 S CICERO AVE # 57,60638
300,NEW LIFE COMMUNITY CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.7998299995549,-87.72754000017085,IL,5101 S KEELER AVE,60632
301,LONG AVE CHURCH OF CHRIST,CHICAGO,CHURCHES OF CHRIST (NON-INSTRUMENTAL),41.902850000127444,-87.76081000018132,IL,1221 N LONG AVE,60651
302,RESTORATION DELIVERANCE CENTER C O G I C,CHICAGO,CHURCH OF GOD IN CHRIST,41.901970000015524,-87.7723200003677,IL,5845 W DIVISION ST,60651
303,EVANGEL WORLD OUTREACH CENTER,CHICAGO, ,41.93154999983267,-87.75397000041517,IL,5100 W DIVERSEY AVE,60639
304,FIRST MENNONITE CHURCH,CHICAGO,MENNONITE CHURCH USA,41.76104000039578,-87.66188000026176,IL,1477 W 73RD ST,60636
305,SECOND BIRTH MSSNRY BAPT CHR,CHICAGO,BAPTIST - OTHER,41.76145999997908,-87.65418000040665,IL,7254 S RACINE AVE,60636
306,HOPE PRESBYTERIAN CHURCH,CHICAGO,PRESBYTERIAN CHURCH (USA),41.78342999959483,-87.65925999994903,IL,1354 W 61ST ST,60636
307,RIVERCITY COMMUNITY CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.91966000010899,-87.69256000044362,IL,2124 N MILWAUKEE AVE,60647
308,RAVENSWOOD PRESBYTERIAN CHURCH,CHICAGO,PRESBYTERIAN CHURCH (USA),41.96001999972327,-87.67249999987507,IL,4300 N HERMITAGE AVE,60613
309,IGLESIA METODISTA UNIDA AMOR,CHICAGO,UNITED METHODIST CHURCH,41.84870999996656,-87.70650999983661,IL,2356 S SAWYER AVE,60623
310,KIMBALL AVENUE EVANGELICAL,CHICAGO,EVANGELICAL CONGREGATIONAL CHURCH,41.92352000004803,-87.71243000034423,IL,2324 N KIMBALL AVE,60647
311,MART MAEIAM PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,42.013580000116974,-87.70166999967068,IL,2849 W CHASE AVE,60645
312,APOSTOLIC FAITH CHURCH,EVANSTON,PENTECOSTAL ASSEMBLIES OF THE WORLD,42.05075999967431,-87.69928999963372,IL,1812 DODGE AVE,60201
313,CHAI CENTER CHABAD OF WILMETTE,WILMETTE, ,42.06596000005402,-87.74784999967773,IL,2904 OLD GLENVIEW RD,60091
314,ST JOHNS EVANGELICAL LUTH CHR,WILMETTE,EVANGELICAL LUTHERAN CHURCH IN AMERICA,42.07437000027534,-87.7087299996897,IL,1235 WILMETTE AVE,60091
315,MASJID AL QADIR,CHICAGO, ,41.751079999742274,-87.56293999988105,IL,7920 S KINGSTON ST,60617
316,MARANATHA CHURCH OF GOD,CHICAGO,CHURCH OF GOD IN CHRIST,41.76973999960137,-87.62455999964425,IL,6841 S STATE ST,60637
317,MT CALVARY CH OF GOD HOLINESS,CHICAGO,MOUNT CALVARY HOLY CHURCH OF AMERICA,41.78846999999058,-87.63003000008439,IL,5815 S WENTWORTH AVE,60621
318,NEW HEAVEN & EARTH CHURCH,CHICAGO,PENTECOSTAL - OTHER,41.7995900001784,-87.67118000015682,IL,5158 S HONORE ST,60609
319,OUR LADY OF LORETTO CATHOLIC CHURCH,HOMETOWN,ROMAN CATHOLIC CHURCH,41.729890000123476,-87.7335300003092,IL,8925 S KOSTNER AVE,60456
320,THIRD UNITARIAN CHR OF CHIGAGO,CHICAGO,NON CLASSIFIED AFFILIATION,41.88589000042322,-87.77152000034772,IL,301 N MAYFIELD AVE,60644
321,SAINT PAUL THAI LUTHERAN CHURCH,FOREST PARK,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.864770000435215,-87.81276000007392,IL,7424 DIXON ST,60130
322,RESURRCTION EVANGELICAL LUTH,RIVER FOREST,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.88930000029484,-87.81477999969718,IL,PO BOX 44G,60305
323,ST GREGORY'S ARMENIAN CHURCH,CHICAGO,ARMENIAN CHURCH OF AMERICA,41.93103999969628,-87.79299999985005,IL,6700 W DIVERSEY AVE,60707
324,SAINT DAVIDS EPISCOPAL CHURCH,GLENVIEW,EPISCOPAL CHURCH,42.07339999961033,-87.81910000016484,IL,2410 GLENVIEW RD,60025
325,ST PAUL EVANGELICAL LUTHERAN,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.89597000031529,-87.77052000009786,IL,846 N MENARD AVE,60651
326,HERITAGE INTERNATIONAL CHRSTN,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.90976999998554,-87.75911000002645,IL,5320 W NORTH AVE,60639
327,IMMACULATE HEART-MARY PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.951339999641334,-87.7107300001893,IL,3834 N SPAULDING AVE,60618
328,OUR LADY OF VICTORY PARISH,CHICAGO,ROMAN CATHOLIC CHURCH,41.96159999974026,-87.75775999982409,IL,5212 W AGATITE AVE,60630
329,ASSYRIAN EVANGELICAL COVENANT,CHICAGO,EVANGELICAL COVENANT CHURCH,41.9761000002149,-87.69685999998899,IL,5210 N WASHTENAW AVE,60625
330,AGAPE LIFE OUTREACH CENTER,SKOKIE,UNITED PENTECOSTAL CHURCH,42.037929999769744,-87.74969999955528,IL,8610 NILES CENTER RD,60077
331,GLORY TEMPLE MINISTRY,CHICAGO,NON CLASSIFIED AFFILIATION,41.746969999965586,-87.60386999970069,IL,235 E 79TH ST,60619
332,ST JAMES EVANGELICAL LUTH CHR,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.74900999961187,-87.62180999963175,IL,8000 S MICHIGAN AVE,60619
